source,mode,img,c_mu,c_raw,cos_lin,V,Vn,sig2,mu_sq,mu_sq_raw,sq_gbar,sq_gclean,sq_gbar_lin,msq_draw,msq_diff_lin,sq_diff_mean_lin,sq_diff_clean
Salman_eps0.5,full_di,345,0.5397123098373413,0.5341051816940308,0.3894839584827423,0.0028709762264043,2.6267112843925133e-05,2.6176025236246403e-10,0.003050262806937,0.0030542029999196,0.0022495221346616,0.0030724427197128,0.0003787006135098,0.0049769496545195,0.0059335478581488,0.0019092494621872,0.0025136624462902
Salman_eps0.5,full_di,346,0.7202575206756592,0.7163936495780945,0.6536217927932739,1.036358571582241e-05,4.821344035121911e-08,2.2656837072709133e-14,3.946580307001568e-07,3.949990912133217e-07,1.5830330085009336e-05,3.9852849909038923e-07,4.889363225402121e-08,2.5675737560959533e-05,2.4612278139102276e-05,1.4729143913427832e-05,1.2630067431018688e-05
Salman_eps0.5,full_di,347,0.6265645027160645,0.6232477426528931,0.4610207378864288,0.0088119506835937,0.0002034932113019,8.365674264432242e-10,0.008787446655333,0.0088000390678644,0.0225687287747859,0.0088601065799593,0.0008134115487337,0.0309400837868452,0.0313344001770019,0.0194315742701292,0.0138024305924773
Salman_eps0.5,full_di,349,0.5452216863632202,0.5379117727279663,0.3556090295314789,1.3861803154213703e-06,4.8032444688317355e-09,2.4165627639016534e-15,2.6148764931122063e-08,2.6185141166479298e-08,1.4497259144263808e-06,2.6547921194719493e-08,2.5841457862441075e-09,2.7665971629176056e-06,2.7405681066738907e-06,1.4087783029026468e-06,1.2652169516513825e-06
Salman_eps0.5,full_di,351,0.3554530143737793,0.3522382378578186,0.2944630980491638,0.0030014170333743,7.660943992959801e-06,2.221611783426169e-12,2.0102685084566477e-05,2.0136127204750665e-05,0.0048663453198969,2.059391226794105e-05,2.3425650397257414e-06,0.0077176913619041,0.0076673701405525,0.0048058088868856,0.0046639228239655
Salman_eps0.5,full_di,353,0.5782262086868286,0.5763030052185059,0.4575349986553192,0.0135968187823891,0.0003850518842227,1.643570390896798e-09,0.0187728498131036,0.0187975894659757,0.0204731151461601,0.0187404956668615,0.0020891036838293,0.0333900935947895,0.0366394370794296,0.0165777429938316,0.0166367590427398
Salman_eps0.5,full_di,354,0.5515779256820679,0.5459100008010864,0.4489830136299133,0.2879643738269806,0.009889043867588,1.440970565091959e-09,0.0123514235019683,0.0123731140047311,0.396257072687149,0.0122499857097864,0.0017632778035476,0.6698232293128967,0.652423620223999,0.3742842972278595,0.3324381411075592
Salman_eps0.5,full_di,356,0.4357835650444031,0.4300043284893036,0.2855972647666931,0.5139277577400208,0.0099008064717054,1.386418896354158e-10,0.00186117074918,0.0018632577266544,0.6552973985671997,0.0018424093723297,0.0002428367006359,1.1435288190841677,1.1370747089385986,0.6483348608016968,0.6272574663162231
Salman_eps0.5,full_di,358,0.5415050387382507,0.5339494943618774,0.3774961233139038,0.1150511354207992,0.0024217420723289,3.1482269235993954e-08,0.2817270159721374,0.2822009027004242,0.1686641573905944,0.2893664240837097,0.0368230119347572,0.2779627442359924,0.3586147427558899,0.1459876447916031,0.2221101373434066
Salman_eps0.5,full_di,360,0.5882390737533569,0.5852802991867065,0.282029777765274,0.0066491146571934,7.78075773268938e-05,1.0119817206444282e-09,0.0093609429895877,0.0093761757016181,0.0128571707755327,0.0093281026929616,0.0010120690567418,0.0191738288849592,0.0229140818119049,0.0118345292285084,0.0093660047277808
Salman_eps0.5,full_di,361,0.555183470249176,0.5503795146942139,0.2899062037467956,1.5683640241622925,0.0435796678066253,7.159812867030269e-07,7.259654521942139,7.270431995391846,2.6654226779937744,7.243452548980713,0.3166856467723846,4.155368328094482,6.497395992279053,2.449405670166016,5.0721869468688965
Salman_eps0.5,full_di,362,0.3095175623893738,0.3067196607589721,0.2253511846065521,0.2405575662851333,0.0022824755869805,1.3473803406327534e-08,0.1839252561330795,0.184128075838089,0.267327219247818,0.1836495399475097,0.01579100638628,0.495856910943985,0.5566186308860779,0.2538352012634277,0.3150553107261657
Salman_eps0.5,full_di,363,0.4837813973426819,0.4786781072616577,0.36787810921669,1.0378530025482178,0.03102090023458,9.798769440294565e-08,0.8776211142539978,0.8790960907936096,1.6112053394317627,0.901770830154419,0.1383481919765472,2.597165822982788,2.7221245765686035,1.402180552482605,1.3589993715286257
Salman_eps0.5,full_di,365,0.341640442609787,0.3384464383125305,0.2843222916126251,0.4001926481723785,0.0082849161699414,1.4638731199445587e-11,0.0001701974397292,0.0001704177993815,0.3971768617630005,0.0001724504400044,1.60142189997714e-05,0.7773599028587341,0.7761871218681335,0.3957587480545044,0.3917472958564758
Salman_eps0.5,full_di,366,0.6797558069229126,0.6752363443374634,0.555400550365448,0.0012493391986936,7.422294402203988e-06,9.194453358396526e-12,0.0001352868421236,0.0001354252453893,0.0024087335914373,0.0001381104957545,4.075827746419236e-05,0.0035956059582531,0.0033508080523461,0.0021014441736042,0.0017679228913038
